answers-forums#SP142#a#2.20,"Dominus, plural Domini, in ancient Rome, “master,” or “owner,” particularly of slaves.","الدومينوس ، جمعها كلمة دوميني ، في العصر الروماني ، ""السيد"" أو "" الحاكم "" تختص بالعبيد ."
answers-forums#SP142#b#2.20,"A greek-speaking slave (δούλος, doulos) I think would call his master κύριος (translit: kurios; lord, master, sir; vocative form: κύριε).
",
answers-forums#SP143#a#0.60,"The bulk of India then was not controlled by Porus, but by the Nanda dynasty, centered at Pataliputra.",لم يفرض بوروس سيطرته على الجزء الأكبر من دولة الهند ، غير أنه تمركز في باتاليبوترا بعد حكم أسرة ناندا .
answers-forums#SP143#b#0.60,"I believe Alexander lost heart after his horse, Bucephelus, died from a wound received in the battle against Porus.
",
answers-forums#SP144#a#2.60,"Yes, this is true and yes, in most cases indefinite articles indeed developed from numerals, as @MGN already said.",نعم ، هذا صحيح وبالفعل ، فإنه في معظم الحالات نجد أن الأدوات الغير معرفة تطورت من الأرقام ،هذا كما صرح موقع @ ام جي ان مؤخرا .
answers-forums#SP144#b#2.60,"Indefinite articles developed from numerals, and the definite articles developed from demonstratives.
",جاءت الأدوات الغير معرفة من الأرقام ، بينما تطورت الأدوات المعرفة من أسماء الإشارة .
answers-forums#SP145#a#3.00,Preserving grammaticality and preserving meaning of the sentence are two different things.,هناك فرق بين الحفاظ على قواعد الجملة والحفاظ على معانيها .
answers-forums#SP145#b#3.00,"In fact, you can remove pretty much and preserve grammaticality if you don't care about preserving meaning.
",في الحقيقة ، يمكنك إلى حد كبير حذف أو المحافضة على القواعد ، إذا كنت لا تهتم في الحفاظ على المعنى .
answers-forums#SP146#a#2.20,In some nowadays Indo-European languages you can still see rests of base-20 numeral systems.,في وقتنا الحاضر، لازلنا نلاحظ أن بعض اللغات الهندو- أوروبية تتميزبصفة قاعدة أنظمة 20 رقما .
answers-forums#SP146#b#2.20,"Modern Englishes, and many other well-known languages, use base 10 (ie decimal) systems of numerals.
",تستخدم الإنجليزية الحديثة ، وبعض اللغات الأخرى المعروفة ، قاعدة 10 ( مثل الأرقام العشرية) كنظام للأرقام .
answers-forums#SP147#a#1.80,The difficulty arises not from the various linguistic properties of the language pair as many here suggest.,لا تكمن الصعوبة في الخصائص اللغوية المختلفة للغة ما ،إلا كما تفرضه تلك اللغة .
answers-forums#SP147#b#1.80,"It depends on generally syntactic structure of two languages and -yes- some pragmatic issues.
",يعتمد الأمر على البنية النحوية للغتين ، وطبعا وبعض المسائل الواقعية .
answers-forums#SP148#a#0.60,"In English, certainly the most common use of do is Do-Support.",في اللغة الإنجليزية ، إن الاستعمال الأكثر شيوعا ل (هل ) هو استخدامها لتقوية المعنى .
answers-forums#SP148#b#0.60,"In traditional grammar, the word doing is a participle in all your examples.
",في القواعد التقليدية ،  كلمة ( فعل) جاءت كفعل مساعد في جميع الأمثلة التي ذكرتها .
answers-forums#SP149#a#0.00,A caveat: I'm experiencing the tail end of a three day migraine.,تحذير : أنا أعاني من نهاية صداع نصفي دام لمدة ثلاثة أيام .
answers-forums#SP149#b#0.00,"I agree with the commentators that your question is a little confusing.
",أتفق مع المعلقين بأن سؤالك معقد بعض الشيء.
answers-forums#SP150#a#1.60,The reason for this is that Russian is a much more tonal language than English.,السبب في هذا ، هو أن اللغة الروسية لغة تناغمية أكثر من اللغة الإنجليزية .
answers-forums#SP150#b#1.60,"Although I am quite fluent in Russian, I wouldn't say English sound particularly 'cold' to me.
",على الرغم من أنني أتحدث اللغة الروسية بطلاقة ، لا أستطيع نطق الحروف الإنجليزية بشكل صحيح ، خاصة في كلمة (برودة ) .
answers-forums#SP151#a#0.80,"Palatalisation of /k/ before front vowels happens all over the place: Russian, Greek, Turkish, Persian etc.",
answers-forums#SP151#b#0.80,"Sinhala, one of the languages spoken in Sri Lanka has a four way deixis system.
",السنهالية، أحد اللغات التي يتحدث بها في سري لانكا لديها نظام (ديكسيز)  الرباعي.
answers-forums#SP152#a#0.20,All the same methods of analysis that are used with spoken languages apply successfully to signed languages.,جميع الطرق المتشابهة في التحليل والمستخدمة في اللغات المحكية ، طبقت بنجاح لتدل على اللغات .
answers-forums#SP152#b#0.20,"One idea that's been going around at least since the 80s is that you can distinguish between Holds and Moves.
",هناك فكرو واحدة راسخة على الأقل منذ الثمانينيات وهي أنك لا تستطيع التمييزبين كلمتي :الثبوت والتحركات .
answers-forums#SP153#a#1.00,"Newspeak, a ""deliberately impoverished"" language designed to prevent people from communicating and thinking about subversive ideas.","اللغة المخادعة ، هي ""لغة فقيرة بشكل متعمد"" ،وضعت لمنع الناس من الحوار والتفكير في الأفكار الهدامة ."
answers-forums#SP153#b#1.00,"Every language is permeated by the cultural values in which it is immersed.
",كل لغة تتخللها قيم ثقافية من جميع النواحي .
answers-forums#SP154#a#2.80,"In Russian, for example, animacy is not clear-cut in the distinction animate/inanimate.",في روسيا  ، على سبيل المثال ، الرسوم المتحركة هي ليست للتمييز بشكل واضح بين الحي والجماد .
answers-forums#SP154#b#2.80,"As in Russian, Polish marks animate masculine nouns by having a genitive-accusative vs. the nominative-accusative of inanimate masculines.
",كما هو الحال في روسيا، فإن العلامات المستخدمة في اللغة البولندية  تشير إلى  الأسماء الذكورية الحية من خلال وجود المضاف إليه، المفعول به مقابل -المفعول به في الجملة الإسمية   غير الحية.
answers-forums#SP155#a#0.60,"As you can see from this map on the Wals.info site, there are many.","كما ترون في هذه الخريطة على موقع ""والز"" ، فإن هناك العديد ."
answers-forums#SP155#b#0.60,"This is an example I always find is helpful for first year.
",هذا مثال أجده دائما ما يساعد في السنة الأولى .
answers-forums#SP156#a#2.80,"Zipf’s law, as I understand it, is not really about languages, but about statistics and probability.",قانون زيبف ، حسب فهمي ، لا يدور بالفعل حول اللغات ، إنما يدور حول الإحصاءات والاحتمالات .
answers-forums#SP156#b#2.80,"As with all natural laws, Zipf's law is an approximation.
",قيعتبر قانون زيبف ، مثل باقي القوانبن ، هو قانون تقريبي .
answers-forums#SP157#a#1.60,A part of the question thusfar unattended is whether the concept of phoneme has always been contentious.,لذلك هناك جزء من السؤال ينطبق على غير المراقب ،وهو ما إذا كان مفهوم صوت  دائما مثيرا للجدل.
answers-forums#SP157#b#1.60,"""Phoneme"" is a theoretical construct which probably can't go away.
","""الصوت"" هو بناء قائم على نظرية ، والتي لا يمكن الاستغناء عنها ."
answers-forums#SP158#a#1.40,"If you arecomming from the non-linguistics environment, the best book is to start with Is Fromkin, Introduction to language.",إذا كنت آت من بيئة غير اللغويات ، فإن أفضل كتاب تبدأ به هو فرومكن ، مقدمة في اللغة .
answers-forums#SP158#b#1.40,"This is what they recommend at Oxford as introductory textbooks to students starting a Masters' in Linguistics.
",هذا ما ينصح به في جامعة أوكسفورد ككتب تعريفية  للطلاب المبتدئين في ماجستير علم اللغويات .
answers-forums#SP159#a#1.40,From what I'm seeing it's generally accepted that most English speakers have a vocabulary size of 15000 to 20000 words., مما أراه أنه من المعقول  عموما أن معظم المتحدثين باللغة الإنجليزية في جعبتهم كمية من المفردات تصل إلى  15000-20000 كلمة.
answers-forums#SP159#b#1.40,"According to a statistical estimation I know roughly 7000 words in English.
",حسب تقديري المتوقع ، في جعبتي حوالي 7000 كلمة إنجليزية .
answers-forums#SP160#a#3.00,"A tent may give you slightly more protection than sleeping out in the open, but not much.",قد تعطيك الخيمة نوعا من الحماية أفضل بقليل من النوم في العراء ، ولكن ليس كثيرا .
answers-forums#SP160#b#3.00,"No, a tent will not give you any protection from bears that want what's inside.
",كلا ، لن تعطيك الخيمة أي نوع من الحماية ضد الدببة التي تريد ما بداخل تلك الخيمة .
answers-forums#SP161#a#3.20,A few points to add here: Coyotes are not know to be aggressive towards humans.,يمكن إضافة بعض النقاط هنا : لم يعرف عن ذئب البراري عدوانيته تجاه البشر .
answers-forums#SP161#b#3.20,"In general they are not considered dangerous because they rarely attack humans.
",لا تعتبر أنها خطيرة بالعموم ، لأنها نادرا ما تهاجم البشر .
answers-forums#SP162#a#2.80,"Nylon dries fast, is resistant to ripping and tearing, and fairly breathable.",يجف النايلون بسرعة ، يقاوم التقطيع والتمزيق ، كما أنه قابل للتنفس إلى حد ما .
answers-forums#SP162#b#2.80,"Nylon, among other synthetics, is an ideal material for clothing for most outdoor pursuits for several reasons.
",النايلون ، من بين المواد المصنعة ، يعتبر مادة مثالية لصناعة الملابس المخصصة للاستعمال الخارجي ، وذلك لعدة أسباب .
answers-forums#SP163#a#3.40,GPS (wikipedia) is based on orbiting satellites and so is accurate worldwide.,يستند نظام تحديد المواقع (ويكيبيديا) على الأقمار الاصطناعية عبر المدارات ، كما يتميز بدقته في جميع أنحاء العالم .
answers-forums#SP163#b#3.40,"GPS systems can, and do, work everywhere you can get satellites.
",يستطيع نظام تحديد المواقع ، كما أنه يعمل في كل مكان يتوفر فيه قمر اصطناعي .
answers-forums#SP164#a#2.00,"Different parts of California have different wildlife, so you should probably narrow the region.",تختلف الحياة البرية في مختلف أنحاء كاليفورنيا ، لذلك عليك تضييق نطاق المنطقة .
answers-forums#SP164#b#2.00,"American black bears They are somewhat common in some wilderness areas of California, mostly in the mountains.
",الدببة السوداء الأمريكية هي شائعة إلى حد ما في بعض المناطق البرية من ولاية كاليفورنيا، وغالبا في الجبال.
answers-forums#SP165#a#2.80,So it's important to have a basic understanding before you even get on skis.,إذا من المهم أن يكون لديك إلماما أساسيا قبل استعمالك للزلاجات .
answers-forums#SP165#b#2.80,"Skiing is a sport where taking lessons pays off very quickly.
",التزلج رياضة تثمر دروسها بسرعة كبيرة .
answers-forums#SP166#a#0.00,"In a gym, the toprope will be wrapped over a cylindrical bar.",سيتم في قاعة الرياضة ربط حبل فوق شريط اسطواني
answers-forums#SP166#b#0.00,"Alright, there are several different issues here that we must be sure to address.
",حسنا ، سوف يكون هناك الكثير من المسائل التي يجب أن نناقشها .
answers-forums#SP167#a#0.20,I visit AZ every summer and include some hikes in the desert when I'm there.,أقوم كل صيف بزيارة أريزونا ، كما أزوركذلك بعض المرتفعات في الصحراء عندما أكون هنلك .
answers-forums#SP167#b#0.20,"Apart from what has been said, your need of water also depends on what you eat.
",مما تم قوله أيضا :  أن حاجتك من الماء تعتمدعلى نوعية الأكل الذي تتناوله .
answers-forums#SP168#a#0.80,A wonderful woman I know has the Habenera bag by REI (link).,حصلت امرأة رائعة أعرفها على حقيبة ( هبينيرا) عبر موقع ( آر اي آي) .
answers-forums#SP168#b#0.80,"If you can settle on purple Nunatak and Feather Friends have good sleeping bags in those colors.
",
answers-forums#SP169#a#0.00,An embolism in a medical context refers to any large moving mass or defect in the blood stream.,الجلطة في المفهوم الطبي هي كتلة متحركة كبيرة ، أو خلل في مجرى الدم .
answers-forums#SP169#b#0.00,"Here is an interesting article on wikipedia to give overview of pressure related injuries.
",هذا مقال مهم عبر موقع ويكيبيديا، حيث يعطي لمحة عامة عن الإصابات المتعلقة بالضغط .
answers-forums#SP170#a#4.20,It would be unusual for a snake to attack a stationary person.,إنه من غير المألوف أن يقوم الثعبان بمهاجمة شخص ثابت .
answers-forums#SP170#b#4.20,"I'm no herpetologist, but in my experience, snakes are in the ""you don't bug me, I won't bug you"" category.
","أنا لست عالم حيوانات ، ولكن من خلال تجربتي ، فإن الثعابين تصنف من النوع "" لا تؤذني ن وأنا لا أوذيك "" ."
answers-forums#SP171#a#0.20,"As I wrote above, it's hard to rate this wall.",كما ذكرت في الأعلى ، إنه من الصعب تقييم هذا الجدار .
answers-forums#SP171#b#0.20,"Unlike others, I think the route is pretty well described.
",وخلافا عن الآخرين ، أعتقد أنه تم وصف الطريق بشكل جيد.
answers-forums#SP172#a#3.20,"Once you open it up to toxins, the answer is clearly no, boiling is not enough.", فإن الجواد بوضوح هو كلا ، طريقة الغليان لا تكفي عندما تعرضه للسموم .
answers-forums#SP172#b#3.20,"Boiling eliminates only a certain class of contaminants that can make you ill.
",الغليان يساعد على التخلص فقط من مجموعة معينة  من الملوثات التي ربما تسبب المرض .
answers-forums#SP173#a#0.00,"Different parts of California have different wildlife, so you should probably narrow the region.",تختلف الحياة البرية باختلاف أنحاء كاليفورنيا ، لذلك من الأفضل لك تضييق نطاق المنطقة .
answers-forums#SP173#b#0.00,"You can get a rough estimate from using an online calorie estimation website.
",يمكنك الحصول على تقدير تقريبي من استخدام موقع على الانترنت لتقدير السعرات الحرارية .
answers-forums#SP174#a#0.60,"If you wear a bear bell on your backpack, your fellow hikers will kill you for being annoying.",إذا ما كنت ترتدي على ظهرك جرس الدببة ، فإن زملاءك المتجولين سيقلونك بسبب إزعاجك .
answers-forums#SP174#b#0.60,"The above advice is quite good, just wanted to add on thing to consider regarding food in bear country.
",النصيحة المذكورة تعد جيدة للغاية ، فقط أردت إضافة شيء للنظر فيما يتعلق بالغذاء في بلاد الدببة .
answers-forums#SP175#a#0.00,"Oh friend, I have been down this miserable road just like you.",يا صديق، لقد كنت على هذا الطريق البائس مثلك.
answers-forums#SP175#b#0.00,"Yes, it is accepted practice to wash new Semi-Static rope (or Single Rope Technique/SRT Rope as it is known by cavers).
",
answers-forums#SP176#a#4.80,My opinion is to wait for the child to ask for it.,برأيي أن تنتظر الطفل لتسأله عنها .
answers-forums#SP176#b#4.80,"My opinion is to wait until the child itself expresses a desire for this.
",برأيي أن تنتظر حتى يعبر الطفل بنفسه عن رغبته بهذا .
answers-forums#SP177#a#3.80,You are safe to use the bottles as long as they have been properly sterilised.,أنت في مأمن من استخدام الزجاجات طالما أنها معقمة بشكل صحيح .
answers-forums#SP177#b#3.80,"I would say it's completely safe so long as the bottles have been adequately rinsed to remove any detergent residue.
",أود أن أقول أنها آمنة تماما طالما أن الزجاجات تم شطفها بشكل كاف لإزالة أي بقايا للمنظفات.
answers-forums#SP178#a#1.80,He is taking the diaper off because he is uncomfortable.,إنه يقوم بنزع الحفاض لأنه لا يشعر بالراحة .
answers-forums#SP178#b#1.80,"You can try putting the diaper on backwards which may only work for a little while.
",يمكنك محاولة وضع الحفاض إلى الوراء حيث أنه يثبت لوقت قصير .
answers-forums#SP179#a#0.40,I would recommend asking questions in a way that doesn't require a yes or no answer.,أقترح أن يتم طرح الأسئلة بطريقة لا تعطي جوابا بنعم أو كلا .
answers-forums#SP179#b#0.40,"Would you be concerned with the mind changing if he wasn't shouting and/or misbehaving?
",هل ستكون مهتما  بتغيير رأيه ، إذا لم يكن يصرخ / أو يتصرف بشكل سيء ؟
answers-forums#SP180#a#2.60,"Yes, twins can develop their own language, but it's not a given.",نعم ، باستطاعة التوأم خلق لغتهم الخاصة ، لأنها لا تكتسب .
answers-forums#SP180#b#2.60,"Here's what I saw with my fraternal twins: While learning to speak, all children develop some of their own dialect.
",إليك ما رأيت مع زملائي التوائم:في طور تعلم  الكلام، كل الأطفال يصنعون شيئا من لهجتهم الخاصة .
answers-forums#SP181#a#1.60,"Whatever you do, don't bite him back to show him that it hurts.",مهما فعلت ، لا تقم بعضه مرة أخرى لتريه أن هذا يؤلم .
answers-forums#SP181#b#1.60,"We always lightly bopped our kids on the mouth, therefore showing him that his mouth is what hurt you.
",دائما ما نضرب أولادنا بشكل خفيف على أفواههم ، لذلك بين له بأن هذا الفم هو الذي آلمك .
answers-forums#SP182#a#1.40,"A rule of thumb that I've heard is ""for small children, big dogs"".","القاعدة الأساسية التي سمعتها هي "" بالنسبة للأطفال الصغار ، الكلاب الكبار "" ."
answers-forums#SP182#b#1.40,"Any breed of dog can be perfectly safe or extremely dangerous.
","""أي سلالة للكلاب يمكن أن تكون آمنة تماما أو خطيرة  للغاية."
answers-forums#SP183#a#2.00,I know of no firm evidence indicating that baby talk is either helpful or detrimental in language development.,لا أعرف أي أدلة دامغة تشير إلى أن كلام الطفل هم إما ضار أو نافع في وقت تطور اللغة .
answers-forums#SP183#b#2.00,"Baby talk, when used correctly is beneficial to speech development.
",الحديث مع الطفل ، عندما يكون بشكل صحيح هو مفيد لتطوير لغة المخاطبة .
answers-forums#SP184#a#1.80,A possibility is to have a family meeting with the stated goal of working out the reward(s) for chores.,هناك احتمال من تنظيم اجتماع عائلي بهدف العمل على تقديم المكافأة (المكافآت ) مقابل أداء الواجبات .
answers-forums#SP184#b#1.80,"Many children, instead of being motivated by reward are motivated by being in control.
",العديد من الأطفال ، بدلا من أن تحفزهم المكافآت ، ما يحفزهم هو كونهم تحت السيطرة .
answers-forums#SP185#a#1.20,The point is to get the air out that the infant sucks into the stomach while feeding.,الهدف هو إخراج الهواء الذي تمتصه معدة الرضيع أثناء الأكل .
answers-forums#SP185#b#1.20,"I've found with my baby that it's more accurate to go by his behavior than by ""rules"".
",وجدت من خلال طفلي أنه أكثر دقة أن تقوم بتسوية سلوكه ، بدلا من وضع القوانين .
answers-forums#SP186#a#0.80,You should have a consultation route with the school head which can lead to direct consultation with a health professional.,يجب أن يكون لديك نوع من الاستشارة مع مدير المدرسة ، والتي يمكن أن تؤدي إلى استشارة مباشرة مع أخصائي الصحة .
answers-forums#SP186#b#0.80,"It is always difficult when parents refuse to see what seems obvious to a teacher.
",دائما ما يكون صعبا عندما يرفض الأهل رؤية ما يكون واضحا بالنسبة للمعلم .
answers-forums#SP187#a#2.20,You will be hard pressed to find scientific studies that answer these questions with any certainty.,سيكون من الصعب عليك إيجاد دراسات علمية تجيب على هذه الأسئلة إجابة مؤكدة .
answers-forums#SP187#b#2.20,"The topics you mention are very broad and not closely related in the scientific world.
",المواضيع التي قمت بطرحها واسعة النطاق ،ولا تمت بصلة لعالم العلوم .
answers-forums#SP188#a#3.20,"Although cheese is very healthy and also good during pregnancy, some types might contain Listeria, which can cause serious problems.",على الرغم من أن الجبن يعتبر صحيا جدا ،ومفيدا أيضا خلال فترة الحمل، إلا أنه قد يحتوي على بعض أنواع الليستيريا، التي يمكن أن تسبب مشاكل خطيرة
answers-forums#SP188#b#3.20,"As was mentioned, the problem with cheese is the potential for Listeria.
",كما ذكر من قبل ، فإن المشكلة مع الجبن تكمن في احتمالية وجود مادة الليسيتيريا .
answers-forums#SP189#a#1.40,"Both of our children slept in a portable pen for at least their first year, and there were no problems.",كان أطفالنا الاثنين ينامان في قفص متنقل على الأقل في أول عام لهما ، ولم يكن هناك أي مشاكل .
answers-forums#SP189#b#1.40,"Yours looks like the one we used for my kids (same brand and everything).
",على ما يبدو أن ما عندكم يشبه الذي كنا نستخدمه لأطفالنا ( نفس العلامة التجارية وباقي الأشياء ) . 
answers-forums#SP190#a#1.40,I have never read anything that said teethers were bad--where did you read that?,لم يسبق لي أن قرأت بأن حلقات التسنين مضرة - أين قرأت ذلك ؟
answers-forums#SP190#b#1.40,"We used a clean cloth or baby sock wrapped around an ice cube with our kids and grandkids.
",كنا نستخدم مع أطفالنا ومع الأحفاد كذلك  قطعة قماش نظيفة ،أو جورب طفل ملفوف حول مكعب من الثلج .
answers-forums#SP191#a#0.00,I'm facing a similar situation; being Danish and living in (German-speaking) Austria.,أنا أمر بوضع مشابه  ؛ كوني دنماركيا وأعيش في النمسا ( التي تتحدث الألمانية ) .
answers-forums#SP191#b#0.00,"An alternative would be to expose her solely or additionally to Hindi in daycare.
",هناك بديل وهو وضعها في حضانة لتعليم اللغة الهندية وحدها أو مضافة إلى لغات أخرى .
answers-forums#SP192#a#1.60,My son didn't become potty trained until about his 4th birthday.,لم يتمكن ابني من استعمال القعادة بشكل جيد إلى أن وافق عيد ميلاده الرابع تقريبا .
answers-forums#SP192#b#1.60,"Here are some things that worked with my son who started toilet training around 2.5 years.
",إليكم بعض الأشياء التي أثمرت مع ابني الذي بدأ بالتعود على استعمال المرحاض في سن 2.5 تقريبا .
answers-forums#SP193#a#0.80,"Show her how much fun splashing is - that's what we did, and made a game of it.",بين لها كم هو ممتع القيام بالرش - هذا ما قمنا به ، حيث جعلنا منه لعبة .
answers-forums#SP193#b#0.80,"You can put her toys near her or give he toys to her.
",يمكنك وضع ألعابها بجانبها أو إعطائه ألعابها .
answers-forums#SP194#a#2.80,"Our daughter has always loved her bath, but coming out... not so much.",تحب ابنتنا دائما الاستحمام  ، ولكن عندما ينتهي .... ليس كثيرا .
answers-forums#SP194#b#2.80,"My wife and I originally had the same problem with our newborn twins fussing when bath time was over.
",أنا وزوجتي لدينا نفس المشكلة ، وهي التذمر عنما يحين  وقت استحمام توأمنا حديث الولادة .
answers-forums#SP195#a#1.80,Playing doctor is something all kids want to try at some point.,لعبة الطبيب هي شيء يرغب جميع الأطفال بتجريبه في مرحلة ما .
answers-forums#SP195#b#1.80,"I have been in a simular situation with my daughter and a female friend when they were 5 and 4.
",لقد مررت بوضع مماثل مع ابنتي وصديقة لي ،عنما كانا في عمر 4 و 5 .
answers-forums#SP196#a#0.67,"Most doctors do recommend rice cereal as the first food, as there is almost no worry of allergic reaction.",ينصح معظم الأطباء بتناول رقائق الأرز كوجبة أولية ، حيث أنه لا يسبب أي نوع من الحساسية .
answers-forums#SP196#b#0.67,"Eating off a spoon has to be an unusual experience for them.
",تناول الطعام دون استخدام ملعقة، يمكن أن يكون تجربة غير اعتيادية بالنسبة لهم .
answers-forums#SP197#a#2.60,"Most of the literature I can find about infant sleeping has to do primarily with waking habits, not eating habits.",ألاحظ في معظم الكتابات المتعلقة بنوم الأطفال الرضع، يجب التعامل معه  كعادة الاستيقاظ ، وليس كعادة الأكل .
answers-forums#SP197#b#2.60,"In my experience, babies tend to wake up by themselves when they get hungry.
",من خلال تجربتي ، يميل الأطفال إلى الاستيقاظ بمفردهم إذا شعروا بالجوع .
answers-forums#SP198#a#0.40,Here is my advice based on my personal experience pumping breastmilk for twin boys for a full year.,إليكم نصيحتي بناء على تجرتي الشخصية ، وذلك فيما يتعلق ضخ حليب الأم لتوأمين ذكرين ، لمدة عام كامل .
answers-forums#SP198#b#0.40,"I understand that the first 3 days are the most important, so much so it is vital you do it then.
",أدرك أن أول ثلاثة أيام هي الأهم ، لدرجة أنه أمر حيوي عليك القيام به لاحقا .
answers-forums#SP199#a#2.40,"It is possible, but it will have to be a docile female betta and a bigish tank.",إنه أمر ممكن ، ولكن يجب أن يكون هناك يبتا لأنثى  قابلة للتعليم ، وصهريجا كبيرا
answers-forums#SP199#b#2.40,"We tried putting a male betta in a community tank once.
",حاولنا وضع بيت الذكور في خزان مشترك دفعة وتحدة .
answers-forums#SP200#a#2.80,Turtles love eating goldfish and lots of things that fit into their mouths.,تحب السلاحف تناول الأسماك الذهبية ، والكثير من الأشياء التي تناسب حجم أفواهها .
answers-forums#SP200#b#2.80,"First, the turtles are eating the fish because fish are food, not friends.
",أولا ، تقوم السلاحف بتناول الأسماك لأن الأسماك غذاء ، وليست أصدقاء .
answers-forums#SP201#a#2.00,"Given that the amount of shedding is normal, I don't think there's anything you can do to lessen it.", بالنظر إلى كمية التساقط فإنها طبيعية ، ولا أعتقد أنك تستطيع عمل أي شيء للتقليل منه .
answers-forums#SP201#b#2.00,"To reduce the amount of fur a cat malts over your furniture and clothes you could try a deshedder brush.
",لتقليل كمية فراء القطط المتساقط على الأثاث والملابس ، يجب عليك تجربة فرشاة تلقيت الشعر .
answers-forums#SP202#a#3.00,"My experience with Danios has that they always have been ""bossy"" fish.","من خلال تجربتي مع أسكاك (دانيوس) أنها كانت دائما أسماكا ""فظة"" ."
answers-forums#SP202#b#3.00,"Breed Zebra Danios are extremely hardy fish, they are almost difficult to kill.
",تعد سلالة سمك دانيوس زيبرا من الأسماك شديدة القساوة ، كما أنه من الصعب أيضا القضاء عليها .
answers-forums#SP203#a#2.60,I have seen cats not like using the litterbox for a variety of reasons.,لقد مر علي قطط ،لا تحب استخدام علب فضلات الحيوانات الأليفة لعدة أسباب .
answers-forums#SP203#b#2.60,"I think Keltari has some good ideas.... A cat can change its ""taste"" in litter material.
","أعتقد أن كلتاري لديه جملة من الأفكار الجيدة ... فبإمكان القطة تغيير ""طعمها"" في فضلات القمامة ."
answers-forums#SP204#a#1.80,Cats (and all animals in general) do not understand the concepts of order or tidiness.,لا تفهم كل من القطط ( وعموما جميع الحيوانات ) قوانين النظام والنظافة .
answers-forums#SP204#b#1.80,"They don't intend to leave those items around the house or untidy the house.
",إنهم لا يرغبون بترك تلك الأشياء في أرجاء المنزل ، كما أنهم لن يتركوا المنزل بشكل غير مرتب .
answers-forums#SP205#a#3.80,"It does sound like your cat is upset about something, and trying to communicate it to you.",إنها تقوم بإصدار صوت كما لو أن قطتك مستاءة من شيء ما ، وتحاول أن تقوله لك .
answers-forums#SP205#b#3.80,"Something is bothering your cat and he does not like it.
",شيء ما يزعج قطتك ، وهو لا يحب ذلك .
answers-forums#SP206#a#3.00,I have noticed most cats don't lick people a great deal.,"لقد لاحظت أن هناك الكثير من القطط التي لا تعط الناس اهتماما كبيرا ,"
answers-forums#SP206#b#3.00,"Cats may or may not lick a person based on all kinds of things.
",يمكن للقطط أن تهتم ، أو لا تهتم لشخص ما ، بناء على جميع الأشياء .
answers-forums#SP207#a#1.40,How could be you so sure that the fish died a natural death.,كيف يمكنك أن تكون متأكدا إلى هذا الحد من أن السمكة ماتت موتة طبيعية .
answers-forums#SP207#b#1.40,"In my 200 L fresh water tank, which is an aggressive tank, fish occasionally get harassed to death.
",عندي خزان للمياه العذبة سعته 200 ليتر ، وهوخزان تحصل فيه أحداث عدوانية ، حيث أن الأسماك تتعرض للمضايقات بين الحين والآخر ، مما يؤدي إلى موتها .
answers-forums#SP208#a#1.60,"First, double-check the dog's body language to make sure that it is truly aggressive.",أولا ، عليك الكشف مرتين على لغة الجسد عند الكلب، لتتحقق من أنه فعلا عدواني .
answers-forums#SP208#b#1.60,"First, you should realize that this is not you or your dog's problem.
",أولا ، عليك أن تدرك أنها ليست مشكلتك أو مشكلة كلبك .
answers-forums#SP209#a#0.00,"The appropriate pH level of the water does vary a bit by fish, but too acidic can definitely kill them.",مستوى الرقم الهيدروجيني المناسب من المياه لا يختلف كثيرا بالنسبة للأسماك ، ولكن تركيز الحمضية العالي ، يمكن أن يقتلها بالتأكيد .
answers-forums#SP209#b#0.00,"The info you've been given in the previous answers is good.
",المعلومات التي قمت بإعطائها في الإجابة السابقة ، هي معلومات جيدة .
answers-forums#SP210#a#0.60,My guess is that means your cat only marginally likes the food you're feeding him.,بتقديري أن هذا يعني بأن قطتك تحب فقط الطعام الذي تقوم أنت بإطعامه إياها .
answers-forums#SP210#b#0.60,"Some researchers believe domestic cats never really mentally grow up completely and they always look at you like their mom.
",يعتقد بعض الباحثين أن القطط المنزلية لا تنضج أبداعقليا ، كما أنها تنظر إليك كما لو كنت بمثابة أم لها .
answers-forums#SP211#a#0.00,Cover the entrance to the doorway with a old carpet and use a staple guns to secure it.,عليك أن تقوم بتغطية طريق المدخل حتى الباب بالسجاد القديم ، واستخدام بنادق أساسية لحمايتها .
answers-forums#SP211#b#0.00,"I started to dig into this because you caught my curiosity itch with the question...
",بدأت بالحفر هنا لأنك أثرت فضولي بهذا السؤال ....
answers-forums#SP212#a#3.40,Try switching to rats; weanling rats if you need something smaller.,جرب التبديل إلى الفئران : الفئران النبيهة إذا أردت الحصول على شيء أصغر .
answers-forums#SP212#b#3.40,"As mentioned in previous answers, rats and gerbils can be offered instead of mice or in a rotation with mice.
",كما ذكر في الإجابات السابقة، فإن الفأروالجربوع يمكن أن يتوفران بدلا من فأرين ، أو بالتناوب مع فأرين .
answers-forums#SP213#a#3.60,You should take this animal to a vet right away.,عليك أن تأخذ هذا الحيوان فورا إلى طبيب بيطري .
answers-forums#SP213#b#3.60,"As covered in the other answers, your only option is to see a vet in order to have surgery done.
",كما ذكر في الإجابات السابقة ، فإن خيارك الوحيد هوأن ترى طبيبا بيطريا لإجراء العملية .
answers-forums#SP214#a#2.20,The main cause of the allergies is proteins in the saliva.,السبب الرئيسي لأمراض الحساسية هو البروتينات الموجودة في اللعاب.
